split,path,class_name,label
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4362.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2833.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4149.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0082.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3851.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0906.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2528.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3017.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4566.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3870.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0140.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2545.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4371.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3134.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3630.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4085.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2736.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4750.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3639.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3096.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3812.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4642.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4230.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4712.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2571.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1542.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3276.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0413.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2070.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4091.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1058.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4428.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2087.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2423.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0700.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1057.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0527.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0144.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4017.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2077.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1449.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0708.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2531.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2149.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1756.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3518.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4195.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3623.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0560.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1272.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3709.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1828.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4423.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2780.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3602.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4076.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2925.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2150.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1398.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0109.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0887.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1933.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0297.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4421.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1390.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1110.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0188.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1365.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2237.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4506.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2395.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1394.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3913.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3921.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1777.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0505.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1610.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2947.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1481.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3997.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1057.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0148.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3885.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2500.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0924.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0799.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3160.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4495.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4727.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3625.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1203.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0988.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0616.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4907.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2142.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1825.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3282.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0769.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1257.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2819.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2547.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1912.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3349.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1781.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0074.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0734.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1252.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3040.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1912.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2810.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3592.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3612.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4858.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3509.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4150.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4054.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3119.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1556.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2978.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4546.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1405.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4078.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1453.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0037.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4461.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0285.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0205.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1492.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4569.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0911.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3934.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3211.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1890.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1152.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4282.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4592.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3923.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1365.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4910.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0973.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3993.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4965.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1411.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4156.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3561.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4372.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1761.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3315.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3254.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1994.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2125.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0923.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2290.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0389.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1446.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0677.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3128.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1782.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0895.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3730.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4570.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1550.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0079.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0689.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4708.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1571.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2794.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1146.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2214.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0138.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1954.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0443.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0933.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3891.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4808.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3831.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1839.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2224.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1441.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2295.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4375.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3043.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0484.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3798.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0403.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3244.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3528.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4487.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3579.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0321.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1608.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1600.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4440.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3615.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4901.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1821.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2093.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2634.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3549.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4393.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2282.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2163.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3279.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2286.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2573.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1894.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1935.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3999.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0827.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_2641.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2346.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4607.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_1901.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_2611.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4110.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_0878.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4282.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0539.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4628.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4859.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1042.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_3834.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1862.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_0308.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4107.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4363.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4344.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4725.jpg,Tumor,1
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4063.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_3017.jpg,Normal,0
train,dataset\Hyperspectral_tumor_images\Hyperspectral_kidney_tumor_4739.jpg,Tumor,1
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_4281.jpg,Normal,0
train,dataset\Hyperspectral_normal_images\Hyperspectral_kidney_normal_1306.jpg,Normal,0
